country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
GBRTENW,2006,3,interm,3,65,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,12,15,0,.,.
GBRTENW,2006,3,interm,3,66,50,8,1,3,5,2,7,12,14,26,42,66,112,195,326,700,1666,4152,16369,9220,30100,23568,54499,.,.
GBRTENW,2006,3,interm,3,67,17,3,1,0,0,0,0,1,2,2,1,5,5,13,28,60,111,248,832,552,1369,1129,2265,.,.
GBRTENW,2006,3,interm,3,68,0,2,5,4,3,2,4,2,3,8,11,10,16,19,22,32,78,123,358,263,540,458,846,.,.
GBRTENW,2006,3,interm,3,69,2,1,0,0,0,1,0,2,3,8,22,78,193,423,837,1520,2803,4519,5879,5529,6552,6607,6346,.,.
GBRTENW,2006,3,interm,3,70,5,0,1,0,1,2,3,2,3,3,5,12,17,25,48,78,203,416,1228,828,1995,1731,2982,.,.
GBRTENW,2006,3,interm,3,71,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,20,48,75,80,81,79,82,70,.,.
GBRTENW,2006,3,interm,3,72,5,1,1,1,0,1,1,2,2,3,6,15,31,58,126,237,350,514,657,635,699,704,680,.,.
GBRTENW,2006,3,interm,3,73,42,4,2,2,2,1,1,2,2,5,9,15,23,40,72,172,426,1083,3719,2191,6654,5323,11625,.,.
GBRTENW,2006,3,interm,3,74,0,0,0,1,1,1,1,2,4,9,12,19,38,56,99,169,273,477,987,834,1281,1253,1385,.,.
GBRTENW,2006,3,interm,3,75,2,1,0,0,0,0,0,0,0,1,2,6,6,9,20,29,89,146,299,256,382,362,453,.,.
GBRTENW,2006,3,interm,3,76,53,7,1,0,2,2,3,3,8,13,22,36,61,105,202,408,769,1518,3156,2581,4259,3941,5444,.,.
GBRTENW,2006,3,interm,3,77,0,0,0,0,0,1,13,27,70,117,184,222,213,205,164,119,79,47,16,21,6,7,0,.,.
GBRTENW,2006,3,interm,3,78,0,0,0,0,0,0,1,4,10,20,35,58,51,76,79,108,110,138,98,101,93,94,88,.,.
GBRTENW,2006,3,interm,3,79,6,1,0,1,1,0,2,6,9,12,26,36,40,40,53,56,55,73,86,83,92,98,72,.,.
GBRTENW,2006,3,interm,3,80,0,0,0,0,0,0,0,2,1,1,2,7,8,15,31,69,111,245,578,446,831,735,1188,.,.
GBRTENW,2006,3,interm,3,81,0,0,0,0,1,0,1,6,7,9,14,22,19,24,40,47,100,145,238,190,331,312,402,.,.
GBRTENW,2006,3,interm,3,82,11,1,1,1,1,2,1,2,6,10,14,17,27,41,58,115,219,489,1349,921,2171,1828,3452,.,.
GBRTENW,2006,3,interm,3,83,2,0,0,0,0,0,1,1,1,4,4,7,10,15,34,71,147,275,812,547,1321,1140,1993,.,.
GBRTENW,2006,3,interm,3,84,3,1,0,0,2,1,3,4,5,7,8,21,28,57,88,168,330,620,1829,1242,2957,2444,4873,.,.
GBRTENW,2006,3,interm,3,85,5,1,0,0,0,0,1,1,2,3,4,4,7,11,14,32,69,121,247,197,343,329,396,.,.
GBRTENW,2006,3,interm,3,86,3,0,1,0,0,1,2,1,3,5,8,10,11,25,47,101,224,457,1374,936,2215,1910,3357,.,.
GBRTENW,2006,3,interm,3,87,0,0,0,0,0,0,1,2,3,3,6,12,20,37,78,205,451,1104,3489,2268,5834,5021,8870,.,.
GBRTENW,2006,3,interm,3,88,2,0,0,0,0,0,0,1,0,1,2,2,3,6,6,16,29,62,152,121,212,222,174,.,.
GBRTENW,2006,3,interm,3,89,0,0,0,0,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2006,3,interm,3,90,2853,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2006,3,interm,3,91,1206,31,7,7,9,11,10,10,13,14,15,20,30,34,32,27,36,37,47,47,46,43,58,.,.
GBRTENW,2006,3,interm,3,92,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2006,3,interm,3,93,6,11,8,18,111,116,86,70,60,51,45,47,41,37,32,47,67,109,118,108,135,144,101,.,.
GBRTENW,2006,3,interm,3,94,3,2,1,2,3,7,7,5,10,17,21,35,35,47,65,107,213,485,1173,842,1807,1609,2549,.,.
GBRTENW,2006,3,interm,3,95,3,5,0,2,7,4,3,3,2,2,6,5,4,3,2,3,4,6,8,4,15,7,44,.,.
GBRTENW,2006,3,interm,3,96,0,6,2,1,0,3,2,3,3,4,7,6,6,9,11,10,17,28,35,29,47,32,101,.,.
GBRTENW,2006,3,interm,3,97,0,0,0,0,0,1,2,3,3,8,9,7,5,4,4,1,1,0,0,0,0,0,0,.,.
GBRTENW,2006,3,interm,3,98,0,0,1,0,10,25,34,37,36,27,22,18,12,7,5,11,8,13,14,11,18,11,45,.,.
GBRTENW,2006,3,interm,3,99,39,6,1,3,3,3,5,4,4,8,6,8,6,9,8,9,16,34,63,43,102,101,103,.,.
GBRTENW,2006,3,interm,3,100,0,0,0,1,23,56,70,84,104,96,100,99,89,71,61,52,57,61,81,80,83,86,72,.,.
GBRTENW,2006,3,interm,3,101,6,1,0,0,2,7,4,2,2,3,2,2,1,2,1,0,0,2,5,6,3,0,15,.,.
GBRTENW,2006,3,interm,3,102,28,9,4,7,30,54,48,49,52,52,47,41,36,33,27,27,28,37,31,26,40,43,30,.,.
GBRTENW,2006,3,interm,3,103,5,1,0,1,0,1,0,2,2,1,2,2,8,9,15,31,33,43,80,76,88,83,105,.,.
GBRTENW,2006,3,interm,3,104,2,3,1,1,8,7,8,14,12,20,20,20,25,29,38,71,162,474,1954,1112,3571,2812,6405,.,.
GBRTENW,2007,3,interm,3,0,4934,226,97,125,327,463,524,731,984,1455,2193,3544,5617,8686,14199,22865,39874,69891,154409,116766,231486,201662,336781,.,.
GBRTENW,2007,3,interm,3,1,2,0,0,0,0,0,0,1,1,1,1,5,9,22,51,123,285,724,2002,1490,3050,2739,4150,.,.
GBRTENW,2007,3,interm,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,13,28,55,46,74,59,128,.,.
GBRTENW,2007,3,interm,3,3,0,0,0,0,0,1,2,3,3,2,4,3,6,5,8,15,37,39,61,67,48,58,14,.,.
GBRTENW,2007,3,interm,3,4,49,6,2,2,2,3,2,2,3,5,7,12,18,32,47,108,194,350,785,595,1174,1083,1496,.,.
GBRTENW,2007,3,interm,3,5,44,11,1,0,2,1,1,1,0,1,2,2,5,5,10,14,22,34,78,71,93,84,127,.,.
GBRTENW,2007,3,interm,3,6,2,0,0,0,0,1,4,7,11,12,9,8,5,5,5,5,1,0,0,0,0,0,0,.,.
GBRTENW,2007,3,interm,3,7,0,0,0,0,0,1,1,1,2,5,8,13,8,6,6,9,13,10,5,3,9,7,14,.,.
GBRTENW,2007,3,interm,3,8,20,7,2,0,1,2,1,1,1,3,2,2,5,8,7,12,21,17,44,28,77,59,141,.,.
GBRTENW,2007,3,interm,3,9,2,1,0,0,1,0,1,1,2,2,2,3,5,9,10,7,13,15,18,11,32,29,42,.,.
GBRTENW,2007,3,interm,3,10,0,0,0,0,1,1,1,2,4,10,22,46,66,81,97,97,119,134,212,185,266,237,368,.,.
GBRTENW,2007,3,interm,3,11,0,0,0,0,0,0,1,1,5,15,32,77,141,233,342,445,610,740,936,898,1014,1045,903,.,.
GBRTENW,2007,3,interm,3,12,0,0,0,0,0,0,2,4,6,13,22,33,59,98,192,315,499,683,862,817,955,926,1055,.,.
GBRTENW,2007,3,interm,3,13,0,0,0,0,1,2,5,5,7,25,37,69,135,225,372,554,882,1288,1797,1639,2119,2107,2160,.,.
GBRTENW,2007,3,interm,3,14,2,0,0,0,0,1,3,3,5,13,31,48,105,156,249,334,467,676,924,844,1090,1037,1278,.,.
GBRTENW,2007,3,interm,3,15,0,0,0,0,1,1,1,3,4,7,15,37,62,82,138,219,266,323,345,338,358,383,269,.,.
GBRTENW,2007,3,interm,3,16,0,0,0,0,1,0,0,2,3,16,30,80,132,227,359,505,651,834,1035,1024,1058,1049,1092,.,.
GBRTENW,2007,3,interm,3,17,0,0,0,0,1,0,2,2,7,8,15,29,51,84,135,222,300,496,715,631,888,934,723,.,.
GBRTENW,2007,3,interm,3,18,0,0,0,0,0,0,0,1,0,1,6,12,19,25,34,43,54,57,99,91,117,123,96,.,.
GBRTENW,2007,3,interm,3,19,0,0,0,0,0,1,1,5,14,41,112,276,584,1038,1682,2257,3193,3797,3426,3690,2884,3028,2377,.,.
GBRTENW,2007,3,interm,3,20,0,0,0,0,1,2,5,9,15,18,25,40,57,70,90,126,148,250,408,304,620,486,1093,.,.
GBRTENW,2007,3,interm,3,21,0,0,0,0,0,0,5,14,50,90,150,205,266,364,409,541,725,1018,2052,1537,3107,2593,4925,.,.
GBRTENW,2007,3,interm,3,22,0,0,0,0,0,1,7,9,12,16,17,20,21,26,25,32,47,57,82,73,102,115,57,.,.
GBRTENW,2007,3,interm,3,23,0,0,0,0,0,0,0,0,1,2,7,15,33,51,72,101,130,188,275,261,305,270,431,.,.
GBRTENW,2007,3,interm,3,24,0,0,0,1,1,1,1,3,6,10,35,58,96,152,212,246,302,357,490,458,556,591,431,.,.
GBRTENW,2007,3,interm,3,25,0,0,0,0,0,0,0,0,0,1,3,20,54,136,285,559,1011,1682,2524,2297,2991,2988,3003,.,.
GBRTENW,2007,3,interm,3,26,0,0,0,0,1,1,2,1,3,3,6,8,10,17,21,27,50,87,158,125,224,210,271,.,.
GBRTENW,2007,3,interm,3,27,0,0,0,0,0,0,0,0,1,5,8,19,37,80,170,261,444,740,1101,988,1332,1278,1522,.,.
GBRTENW,2007,3,interm,3,28,2,0,2,1,0,1,1,2,5,11,20,39,83,106,168,227,307,354,458,441,495,493,501,.,.
GBRTENW,2007,3,interm,3,29,5,10,11,9,7,8,11,17,20,37,45,71,104,133,171,201,197,183,146,165,106,124,43,.,.
GBRTENW,2007,3,interm,3,30,9,7,6,6,10,10,9,9,12,17,19,31,59,78,160,263,363,521,719,634,892,849,1045,.,.
GBRTENW,2007,3,interm,3,31,2,0,1,1,4,6,6,8,15,19,35,64,110,184,323,443,711,896,1121,1108,1148,1197,977,.,.
GBRTENW,2007,3,interm,3,32,2,0,0,0,0,1,0,0,1,1,3,6,12,24,33,58,88,147,213,196,250,229,321,.,.
GBRTENW,2007,3,interm,3,33,6,9,7,8,12,14,11,17,26,41,69,124,249,411,664,948,1444,2082,2942,2741,3354,3248,3731,.,.
GBRTENW,2007,3,interm,3,34,3,4,1,2,2,3,3,6,6,8,10,25,28,52,92,163,294,520,972,770,1387,1322,1616,.,.
GBRTENW,2007,3,interm,3,35,0,0,0,1,2,6,5,7,10,14,20,28,48,65,145,279,507,807,1763,1306,2697,2301,4097,.,.
GBRTENW,2007,3,interm,3,36,2,0,0,0,0,0,1,0,1,1,1,1,2,2,1,2,6,10,20,17,24,11,70,.,.
GBRTENW,2007,3,interm,3,37,110,17,6,7,7,9,11,11,9,9,17,19,26,27,44,65,98,145,449,285,783,610,1393,.,.
GBRTENW,2007,3,interm,3,38,26,4,3,3,2,3,3,3,3,7,8,12,14,18,29,41,66,107,310,192,551,451,904,.,.
GBRTENW,2007,3,interm,3,39,0,0,0,0,0,0,0,0,0,0,1,2,5,24,67,233,765,2319,9314,5723,16667,13821,26715,.,.
GBRTENW,2007,3,interm,3,40,0,0,0,0,0,1,3,5,7,12,13,21,18,17,19,4,4,9,5,5,3,4,0,.,.
GBRTENW,2007,3,interm,3,41,0,0,0,0,7,27,39,47,37,25,18,9,3,2,0,1,1,1,1,1,0,0,0,.,.
GBRTENW,2007,3,interm,3,42,0,0,0,1,0,1,1,2,0,1,2,1,2,3,3,5,22,52,137,105,202,191,239,.,.
GBRTENW,2007,3,interm,3,43,32,2,1,1,1,2,2,8,13,25,40,62,88,121,164,205,257,215,178,212,109,132,29,.,.
GBRTENW,2007,3,interm,3,44,0,0,1,0,0,0,0,0,0,0,0,1,5,13,68,198,500,972,1520,1410,1745,1690,1940,.,.
GBRTENW,2007,3,interm,3,45,14,4,3,1,1,0,1,0,1,1,3,3,12,34,72,172,431,1124,2895,2181,4358,3924,5888,.,.
GBRTENW,2007,3,interm,3,46,11,2,4,2,9,14,14,16,19,24,22,19,18,17,19,26,37,57,100,86,128,124,144,.,.
GBRTENW,2007,3,interm,3,47,67,22,8,12,15,14,10,10,12,11,22,26,41,41,62,72,125,155,247,224,293,264,395,.,.
GBRTENW,2007,3,interm,3,48,0,1,0,0,0,1,1,1,2,2,2,6,7,15,36,73,102,190,282,262,321,331,286,.,.
GBRTENW,2007,3,interm,3,49,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,8,23,98,600,268,1278,949,2441,.,.
GBRTENW,2007,3,interm,3,50,0,0,0,0,0,0,1,0,4,7,16,23,42,60,83,153,273,528,1205,972,1683,1578,2054,.,.
GBRTENW,2007,3,interm,3,51,2,0,0,0,0,2,4,13,34,64,114,221,370,594,967,1623,2859,4818,9022,7758,11610,10991,13796,.,.
GBRTENW,2007,3,interm,3,52,0,0,0,0,0,0,2,9,24,52,117,207,333,479,774,1105,1777,2586,4038,3702,4725,4520,5447,.,.
GBRTENW,2007,3,interm,3,53,0,0,0,0,0,0,2,4,7,19,46,99,180,326,672,1206,2425,4839,11972,8838,18389,15971,26925,.,.
GBRTENW,2007,3,interm,3,54,12,1,0,0,1,2,5,6,7,11,16,25,39,58,93,169,297,514,979,789,1370,1306,1593,.,.
GBRTENW,2007,3,interm,3,55,0,0,0,1,1,1,2,2,4,5,7,13,21,37,80,152,343,663,1543,1322,1995,1837,2555,.,.
GBRTENW,2007,3,interm,3,56,2,0,0,0,2,1,1,1,2,1,0,1,1,1,1,0,1,3,20,7,48,29,112,.,.
GBRTENW,2007,3,interm,3,57,3,0,0,0,0,0,0,1,1,1,4,8,23,39,79,205,491,1187,4666,2937,8206,6445,14426,.,.
GBRTENW,2007,3,interm,3,58,61,9,2,3,9,11,9,17,25,32,41,64,72,100,145,239,394,973,3448,2119,6169,4920,10578,.,.
GBRTENW,2007,3,interm,3,59,6,0,1,0,3,4,10,14,21,43,72,101,122,173,249,380,613,1020,1554,1442,1784,1856,1532,.,.
GBRTENW,2007,3,interm,3,60,5,1,0,0,0,1,1,2,2,6,11,19,31,48,86,188,356,788,1795,1356,2695,2514,3337,.,.
GBRTENW,2007,3,interm,3,61,15,0,0,0,0,1,1,1,3,9,13,29,62,149,378,948,2433,5708,16851,11700,27399,23753,40270,.,.
GBRTENW,2007,3,interm,3,62,0,0,0,0,0,0,0,0,1,0,1,1,3,8,14,42,109,276,718,493,1179,1005,1793,.,.
GBRTENW,2007,3,interm,3,63,2,0,0,1,1,2,2,3,9,8,17,25,69,136,293,612,1127,1968,3519,3009,4563,4321,5419,.,.
GBRTENW,2007,3,interm,3,64,0,0,0,1,0,1,3,8,9,20,31,43,55,85,117,210,335,509,953,829,1208,1227,1139,.,.
GBRTENW,2007,3,interm,3,65,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,16,9,29,29,29,.,.
GBRTENW,2007,3,interm,3,66,32,7,2,2,4,4,5,8,20,31,52,66,103,179,321,664,1557,3888,15773,8957,29731,22388,55657,.,.
GBRTENW,2007,3,interm,3,67,29,3,1,0,0,0,0,0,2,2,2,4,10,12,25,50,116,265,919,613,1548,1213,2729,.,.
GBRTENW,2007,3,interm,3,68,2,1,2,3,3,3,3,5,5,6,11,13,13,15,24,28,75,105,340,240,546,496,721,.,.
GBRTENW,2007,3,interm,3,69,2,0,0,0,0,1,1,1,4,11,30,80,197,417,845,1506,2788,4419,6030,5715,6675,6715,6534,.,.
GBRTENW,2007,3,interm,3,70,0,0,0,0,1,1,1,1,2,6,9,8,15,24,51,82,199,427,1185,829,1914,1664,2795,.,.
GBRTENW,2007,3,interm,3,71,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,24,34,67,68,65,73,87,27,.,.
GBRTENW,2007,3,interm,3,72,2,1,1,0,0,1,1,2,3,2,6,15,33,62,148,240,354,561,722,746,673,643,777,.,.
GBRTENW,2007,3,interm,3,73,41,7,2,3,1,2,1,1,4,6,9,17,25,45,82,172,390,970,3775,2216,6968,5431,12393,.,.
GBRTENW,2007,3,interm,3,74,0,0,0,0,0,1,1,4,5,6,12,19,33,50,73,123,247,444,908,771,1190,1142,1357,.,.
GBRTENW,2007,3,interm,3,75,2,1,0,0,0,0,1,0,1,1,2,5,5,8,19,36,68,141,309,242,448,422,539,.,.
GBRTENW,2007,3,interm,3,76,29,2,1,2,1,2,3,3,7,12,15,30,59,108,211,383,809,1553,3148,2563,4345,3992,5592,.,.
GBRTENW,2007,3,interm,3,77,2,0,0,0,0,1,11,28,59,121,169,229,231,220,174,119,74,50,21,28,6,7,0,.,.
GBRTENW,2007,3,interm,3,78,0,0,0,0,0,0,2,6,11,20,31,53,54,74,75,96,108,119,107,121,79,81,70,.,.
GBRTENW,2007,3,interm,3,79,6,2,1,1,0,0,1,3,12,16,19,34,45,43,48,51,76,76,87,94,73,73,72,.,.
GBRTENW,2007,3,interm,3,80,0,0,0,0,0,0,0,0,2,1,2,5,11,16,32,64,128,207,591,425,932,813,1349,.,.
GBRTENW,2007,3,interm,3,81,0,0,0,0,1,1,1,4,7,13,14,19,24,24,39,60,83,138,239,176,367,345,444,.,.
GBRTENW,2007,3,interm,3,82,8,2,1,1,0,1,2,3,4,9,8,25,27,35,65,99,206,450,1262,869,2067,1770,3116,.,.
GBRTENW,2007,3,interm,3,83,0,0,0,0,0,0,0,2,1,3,3,7,11,19,36,61,138,268,816,577,1305,1143,1879,.,.
GBRTENW,2007,3,interm,3,84,3,2,0,2,2,2,3,3,4,7,9,13,27,46,78,173,306,656,1861,1282,3046,2543,4823,.,.
GBRTENW,2007,3,interm,3,85,6,1,0,0,0,1,1,1,1,1,3,5,6,14,17,37,70,130,248,209,326,311,381,.,.
GBRTENW,2007,3,interm,3,86,0,0,0,1,0,0,1,1,3,4,3,8,12,23,50,106,222,466,1494,991,2524,2119,3951,.,.
GBRTENW,2007,3,interm,3,87,3,0,0,0,1,1,1,1,4,2,9,9,18,33,75,190,475,1142,3661,2356,6332,5222,10249,.,.
GBRTENW,2007,3,interm,3,88,2,0,0,0,0,0,0,1,1,1,2,2,1,4,5,10,28,63,143,111,208,192,264,.,.
GBRTENW,2007,3,interm,3,89,0,0,0,0,1,1,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,3,interm,3,90,2721,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,3,interm,3,91,1167,31,7,8,10,8,10,10,14,17,16,20,30,40,23,24,32,38,56,51,67,70,56,.,.
GBRTENW,2007,3,interm,3,92,277,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,3,interm,3,93,5,11,9,18,103,105,67,62,56,53,45,40,45,39,41,51,76,104,124,141,89,102,41,.,.
GBRTENW,2007,3,interm,3,94,2,1,1,0,5,5,9,10,10,18,21,29,37,48,66,112,225,482,1163,882,1737,1625,2131,.,.
GBRTENW,2007,3,interm,3,95,3,4,1,2,5,6,1,4,3,4,5,3,4,4,3,3,6,5,4,1,9,7,14,.,.
GBRTENW,2007,3,interm,3,96,3,3,1,0,0,2,3,2,2,4,4,5,5,4,8,10,11,17,28,24,35,33,41,.,.
GBRTENW,2007,3,interm,3,97,0,0,0,0,0,1,3,10,9,12,11,12,8,6,5,2,0,2,2,1,3,0,14,.,.
GBRTENW,2007,3,interm,3,98,0,0,0,2,7,23,38,48,41,32,28,21,17,11,7,5,7,12,14,11,20,22,14,.,.
GBRTENW,2007,3,interm,3,99,27,4,1,5,2,6,5,8,8,4,6,5,10,8,10,16,18,44,89,66,138,125,183,.,.
GBRTENW,2007,3,interm,3,100,0,0,0,2,22,53,65,91,96,91,86,89,81,66,60,47,61,70,67,70,63,73,27,.,.
GBRTENW,2007,3,interm,3,101,2,1,1,1,4,5,6,3,3,2,1,2,2,1,0,0,2,2,3,3,3,0,14,.,.
GBRTENW,2007,3,interm,3,102,3,1,0,3,15,22,27,34,36,37,31,28,25,23,16,14,14,29,25,29,15,11,28,.,.
GBRTENW,2007,3,interm,3,103,11,2,0,0,1,0,1,1,2,1,2,5,6,10,12,19,40,59,86,80,99,95,112,.,.
GBRTENW,2007,3,interm,3,104,34,10,3,4,28,35,28,29,24,29,32,28,35,32,43,78,153,455,1861,1086,3448,2601,6438,.,.
GBRTENW,2008,3,interm,3,0,4816,212,103,99,319,468,529,729,1016,1480,2225,3555,5451,8536,13807,22578,39048,68816,155947,118690,237754,205176,345178,.,.
GBRTENW,2008,3,interm,3,1,0,0,1,0,0,0,0,0,2,0,2,4,3,20,33,75,188,423,1255,923,1984,1715,2869,.,.
GBRTENW,2008,3,interm,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,9,9,31,18,59,61,55,.,.
GBRTENW,2008,3,interm,3,3,0,0,0,0,0,1,2,2,2,3,5,6,8,7,13,21,25,48,67,72,55,64,27,.,.
GBRTENW,2008,3,interm,3,4,34,5,1,1,1,2,3,4,4,7,9,9,22,26,47,96,161,336,703,542,1055,965,1352,.,.
GBRTENW,2008,3,interm,3,5,50,9,1,0,2,1,1,1,2,3,2,2,5,6,8,9,14,33,65,51,97,106,69,.,.
GBRTENW,2008,3,interm,3,6,0,0,0,0,0,1,3,8,12,11,10,6,5,5,3,2,2,2,1,1,0,0,0,.,.
GBRTENW,2008,3,interm,3,7,0,0,0,0,0,0,0,0,1,4,9,11,11,7,6,9,10,9,3,3,3,4,0,.,.
GBRTENW,2008,3,interm,3,8,32,6,2,0,1,1,2,1,1,2,1,3,4,7,14,17,19,23,60,46,90,72,150,.,.
GBRTENW,2008,3,interm,3,9,6,1,0,0,0,0,0,1,1,2,2,3,3,3,6,8,15,12,18,15,24,23,27,.,.
GBRTENW,2008,3,interm,3,10,0,1,1,0,1,1,1,1,5,7,21,50,64,83,97,99,107,123,206,182,259,246,302,.,.
GBRTENW,2008,3,interm,3,11,0,0,0,0,0,1,1,3,5,19,33,77,154,241,331,417,594,795,964,971,949,944,966,.,.
GBRTENW,2008,3,interm,3,12,0,0,0,0,0,1,1,5,6,13,19,33,53,95,178,304,480,721,837,858,793,777,845,.,.
GBRTENW,2008,3,interm,3,13,0,0,0,0,0,2,4,3,12,15,35,67,129,223,370,562,879,1221,1891,1758,2182,2206,2101,.,.
GBRTENW,2008,3,interm,3,14,0,0,0,0,0,2,2,3,7,11,31,54,100,159,247,346,466,655,970,882,1161,1130,1265,.,.
GBRTENW,2008,3,interm,3,15,1,1,0,0,1,0,2,4,3,8,18,29,64,103,153,205,291,356,387,394,371,363,394,.,.
GBRTENW,2008,3,interm,3,16,0,0,0,0,0,0,1,1,3,15,33,69,128,221,368,506,678,857,983,953,1051,1042,1080,.,.
GBRTENW,2008,3,interm,3,17,0,0,0,0,0,1,2,1,5,4,16,25,49,89,147,200,327,470,699,630,852,814,978,.,.
GBRTENW,2008,3,interm,3,18,0,0,0,0,0,0,0,0,0,1,3,12,16,31,41,50,59,75,88,89,88,83,106,.,.
GBRTENW,2008,3,interm,3,19,0,0,0,0,0,0,1,4,15,45,109,291,588,1003,1648,2333,3231,3785,3576,3807,3069,3211,2599,.,.
GBRTENW,2008,3,interm,3,20,0,0,0,0,1,3,3,8,12,19,25,33,56,74,90,115,173,219,368,296,526,442,802,.,.
GBRTENW,2008,3,interm,3,21,0,0,0,0,0,0,3,18,44,90,134,201,253,345,417,522,703,1050,2138,1655,3199,2684,4900,.,.
GBRTENW,2008,3,interm,3,22,0,0,0,0,0,1,6,8,12,12,20,18,21,20,32,32,41,72,90,93,83,99,28,.,.
GBRTENW,2008,3,interm,3,23,0,0,0,0,0,0,0,1,1,3,5,19,32,49,85,105,134,167,273,234,360,356,376,.,.
GBRTENW,2008,3,interm,3,24,0,0,0,0,0,1,3,3,6,15,30,48,85,142,207,266,316,387,446,456,423,428,404,.,.
GBRTENW,2008,3,interm,3,25,0,0,0,0,0,0,0,0,1,0,4,17,38,134,289,565,982,1568,2542,2389,2878,2943,2664,.,.
GBRTENW,2008,3,interm,3,26,0,0,0,0,0,1,2,2,2,6,6,8,11,12,23,33,55,72,177,133,276,225,444,.,.
GBRTENW,2008,3,interm,3,27,0,0,0,0,0,0,0,2,3,3,8,15,41,81,144,243,419,713,1276,1148,1558,1477,1823,.,.
GBRTENW,2008,3,interm,3,28,0,1,1,2,0,1,1,3,3,11,24,41,73,105,158,216,310,422,459,468,440,479,312,.,.
GBRTENW,2008,3,interm,3,29,1,7,12,5,6,6,9,15,24,32,51,71,101,137,158,205,208,199,146,163,110,109,110,.,.
GBRTENW,2008,3,interm,3,30,0,6,6,3,5,7,10,12,13,14,18,29,44,88,169,273,348,518,705,666,791,774,845,.,.
GBRTENW,2008,3,interm,3,31,0,0,1,1,3,6,7,5,12,20,32,58,109,178,295,458,659,952,1081,1061,1127,1172,977,.,.
GBRTENW,2008,3,interm,3,32,0,0,1,0,0,0,0,0,1,1,3,7,15,20,42,69,98,163,203,180,253,248,268,.,.
GBRTENW,2008,3,interm,3,33,3,7,7,6,10,12,11,16,26,35,72,117,220,395,615,950,1348,1958,2739,2588,3069,2960,3431,.,.
GBRTENW,2008,3,interm,3,34,10,3,2,2,3,2,2,5,7,9,12,20,35,50,88,162,291,495,995,821,1376,1283,1683,.,.
GBRTENW,2008,3,interm,3,35,0,0,0,1,2,3,8,6,10,13,22,34,41,71,131,270,503,795,1823,1387,2780,2469,3803,.,.
GBRTENW,2008,3,interm,3,36,1,0,0,0,0,0,0,0,1,0,1,0,2,2,1,5,5,10,14,10,21,19,28,.,.
GBRTENW,2008,3,interm,3,37,97,12,8,5,5,12,9,9,14,14,17,21,29,27,46,67,100,164,478,330,803,638,1347,.,.
GBRTENW,2008,3,interm,3,38,18,4,3,2,3,2,3,3,3,7,8,10,12,16,31,38,55,89,298,174,569,451,960,.,.
GBRTENW,2008,3,interm,3,39,0,0,0,0,0,0,0,0,0,0,1,1,9,21,65,245,787,2459,10316,6445,18815,15444,29929,.,.
GBRTENW,2008,3,interm,3,40,0,0,0,0,0,1,1,6,10,13,21,23,24,23,17,15,11,6,4,3,9,11,0,.,.
GBRTENW,2008,3,interm,3,41,0,0,0,0,5,23,33,49,42,37,19,11,7,1,1,0,1,1,2,0,6,8,0,.,.
GBRTENW,2008,3,interm,3,42,0,0,1,0,2,1,1,1,1,1,1,3,2,2,4,6,18,42,118,84,192,174,248,.,.
GBRTENW,2008,3,interm,3,43,52,4,0,1,1,1,2,4,10,20,40,63,90,130,169,212,269,227,201,229,141,163,69,.,.
GBRTENW,2008,3,interm,3,44,0,0,0,0,0,1,0,0,0,0,1,1,6,20,65,211,560,1058,1564,1456,1802,1874,1565,.,.
GBRTENW,2008,3,interm,3,45,12,4,1,0,0,1,0,1,0,1,2,4,12,31,69,175,483,1140,3180,2381,4933,4447,6537,.,.
GBRTENW,2008,3,interm,3,46,7,7,4,2,12,13,16,15,17,22,22,20,21,23,21,20,39,56,106,90,141,122,203,.,.
GBRTENW,2008,3,interm,3,47,77,13,12,10,16,17,11,11,10,19,19,29,37,51,63,87,119,146,255,242,285,260,368,.,.
GBRTENW,2008,3,interm,3,48,0,0,0,0,1,0,1,1,1,2,2,4,7,15,27,61,102,165,288,273,321,285,440,.,.
GBRTENW,2008,3,interm,3,49,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,10,22,88,670,320,1438,1041,2747,.,.
