country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
GBRTENW,2013,3,interm,3,94,4355.31,0,2.08,4.01,3.03,4.1,21.4,22.55,25.56,46.06,50.83,78.12,115.04,111.84,120.64,214.73,242.5,477.87,780.97,2033.99,968.42,1065.58,784.63,280.94,.,.
GBRTENW,2013,3,interm,3,95,221.46,1.02,6.26,1,6.1,14.35,18.37,17.44,7.16,16.38,17.31,22.34,22.2,13.1,17.09,6.02,6.01,13.03,7.04,9.25,4.07,5.19,5.19,0,.,.
GBRTENW,2013,3,interm,3,96,245.45,1.03,2.08,2.01,0,1.02,0,6.12,15.34,7.16,13.23,8.1,19.18,10.07,15.08,27.09,15.03,21.04,41.26,40.6,17.31,23.29,19.85,3.44,.,.
GBRTENW,2013,3,interm,3,97,391.55,0,0,0,0,2.05,5.1,11.27,33.74,56.34,64.12,64.85,52.45,44.33,26.14,22.06,6.01,2,0,1.09,0,1.09,0,1.09,.,.
GBRTENW,2013,3,interm,3,98,1963.46,0,1.05,1.01,3.03,36.86,108.07,213.06,278.13,328.6,316.63,246.46,156.38,105.77,60.32,32.1,18.03,22.04,18.13,17.79,5.08,12.71,11.54,1.17,.,.
GBRTENW,2013,3,interm,3,99,577.85,13.35,12.52,2.01,16.33,8.19,22.43,19.48,21.47,21.5,31.55,27.39,26.22,33.24,36.19,29.11,38.08,43.08,64.42,111.29,56.9,54.39,32.61,21.78,.,.
GBRTENW,2013,3,interm,3,100,4035.14,0,0,0,5.1,100.4,231.42,249.09,324.1,373.6,474.64,523.49,453.22,374.87,270.45,186.68,136.3,120.2,100.55,111.04,71.99,39.05,32.26,6.79,.,.
GBRTENW,2013,3,interm,3,101,70.52,0,2.1,3.01,3.08,5.13,10.2,2.04,8.17,9.22,5.08,5.07,2.02,3.02,5.03,2,2,1,0,2.34,0,2.34,0,2.34,.,.
GBRTENW,2013,3,interm,3,102,1199.93,3.07,1.03,2.01,7.15,37.89,93.83,94.21,100.22,127.9,149.62,136.9,120.1,87.67,63.34,48.16,36.08,22.04,25.15,43.57,26.41,17.16,11.46,5.7,.,.
GBRTENW,2013,3,interm,3,103,909.91,5.14,1.03,2.01,4.08,4.09,5.08,7.14,9.21,9.2,13.2,24.33,28.23,39.29,66.35,82.27,103.21,152.28,148.93,204.84,115.88,88.96,67.02,21.94,.,.
GBRTENW,2013,3,interm,3,104,3816.35,24.62,29.09,10.04,10.15,53.26,90.71,87.04,92.04,80.85,106.91,108.59,109.02,78.61,92.49,114.38,118.25,241.46,443.01,1925.82,745.07,1180.75,742.92,437.82,.,.
GBRTENW,2014,3,interm,3,0,501424,2689,469,292,292,829,1372,1754,2384,3215,5407,8394,11932,16190,23966,36839,45579,62506,82860,194455,91035,103420,73556,29864,.,.
GBRTENW,2014,3,interm,3,1,626.83,3.12,2.07,0,1.01,0,0,0,1.03,1.03,0,2.03,2.02,9.07,17.07,20.07,35.07,85.15,118.88,329.23,144.55,184.68,133.77,50.91,.,.
GBRTENW,2014,3,interm,3,2,681.66,1.04,0,0,1.01,1.04,3.06,1.02,3.08,4.11,2.03,3.03,8.09,6.04,19.08,45.15,44.09,83.15,132,324.64,152.94,171.7,124.3,47.4,.,.
GBRTENW,2014,3,interm,3,3,319.44,0,0,0,2.02,0,3.06,5.12,2.05,8.19,1.02,12.17,13.13,13.11,18.08,26.13,33.06,43.08,54.37,84.85,60.05,24.8,15.78,9.02,.,.
GBRTENW,2014,3,interm,3,4,2391.26,9.35,8.23,3.03,4.04,4.09,2.04,6.13,5.12,12.29,21.32,29.36,50.5,58.47,101.47,139.56,206.43,267.48,432.2,1030.16,490.76,539.39,404.2,135.19,.,.
GBRTENW,2014,3,interm,3,5,311.01,15.58,6.16,2.03,6.06,4.03,4.08,1.02,5.13,5.12,4.07,2.03,6.06,8.07,14.08,26.11,21.04,40.07,41.26,98.99,47.82,51.17,42.02,9.15,.,.
GBRTENW,2014,3,interm,3,6,161.06,0,0,0,0,0,2.04,1.02,8.22,19.48,16.28,21.3,26.32,16.14,13.08,15.08,13.03,3,4.02,2.04,1.01,1.03,1.03,0,.,.
GBRTENW,2014,3,interm,3,7,264.73,0,0,0,0,0,0,1.02,2.04,12.3,22.4,31.46,43.5,47.39,32.16,24.1,18.04,15.03,6.05,9.23,6.08,3.16,3.16,0,.,.
GBRTENW,2014,3,interm,3,8,340.89,17.66,12.38,4.04,2.02,4.11,6.12,5.11,5.11,8.19,7.13,8.11,16.18,15.12,23.1,44.16,27.05,33.06,35.25,66.99,21.37,45.62,27.38,18.24,.,.
GBRTENW,2014,3,interm,3,9,204.57,1.04,0,1.02,0,2.04,0,1.02,0,1.03,8.13,9.11,10.11,13.1,15.09,24.1,27.06,23.04,26.16,42.53,23.42,19.11,14.64,4.47,.,.
GBRTENW,2014,3,interm,3,10,2370.76,0,0,0,0,2.04,1.02,4.09,6.17,17.43,45.79,87.19,153.89,245.1,319.73,382.76,323.73,256.44,238.59,286.78,158.64,128.14,93.54,34.61,.,.
GBRTENW,2014,3,interm,3,11,6825.02,0,0,0,0,0,0,2.05,5.13,17.41,45.84,100.48,259.15,406.56,690.82,998.7,965.16,1014.73,1054.73,1264.26,778.44,485.82,404.15,81.67,.,.
GBRTENW,2014,3,interm,3,12,3992.95,0,0,0,0,2.07,3.06,12.27,16.4,17.38,48.72,69.95,130.51,180.55,234.24,375.76,524.15,703.2,726.56,948.14,607.43,340.71,286.89,53.81,.,.
GBRTENW,2014,3,interm,3,13,8556.96,0,0,0,0,3.05,4.08,10.23,31.75,32.74,63.98,115.46,198.04,318.42,514.54,786.26,1019.14,1320.32,1616.45,2522.5,1434.56,1087.94,872.02,215.92,.,.
GBRTENW,2014,3,interm,3,14,5927.72,0,0,0,0,0,3.06,9.2,28.72,27.65,65.05,105.31,213.35,328.66,498.58,696.04,780.7,898.55,925.15,1347.71,754.73,592.99,465.89,127.09,.,.
GBRTENW,2014,3,interm,3,15,4498.28,0,2.07,1.01,1.01,3.05,5.1,3.07,8.23,14.33,37.66,75.03,137.58,266.2,383,626.74,633.35,715.24,757.99,827.63,526.71,300.92,243.87,57.05,.,.
GBRTENW,2014,3,interm,3,16,7998.64,0,0,0,0,0,2.04,2.05,11.29,18.44,59,141.88,265.89,433.38,681.24,1073.38,1196.48,1317.36,1327.53,1468.69,914.85,553.84,433.99,119.85,.,.
GBRTENW,2014,3,interm,3,17,4101.21,0,0,0,0,0,0,4.09,9.22,19.43,41.61,65.87,92.89,186.39,258.23,367.47,503.04,593.05,747.26,1212.67,688.15,524.51,429.01,95.5,.,.
GBRTENW,2014,3,interm,3,18,703.46,0,0,0,0,0,0,1.02,2.05,3.07,3.06,15.21,29.35,49.46,75.44,110.54,119.27,114.18,77.43,103.35,64.84,38.51,35.2,3.31,.,.
GBRTENW,2014,3,interm,3,19,31137.3,0,0,0,1.01,0,3.06,5.11,13.32,35.86,143.45,411.18,848.48,1672.79,2895.75,4692.04,5139.77,5377.4,4739.8,5158.27,3390.42,1767.85,1513.84,254.01,.,.
GBRTENW,2014,3,interm,3,20,2948.51,0,0,1.02,1.01,0,5.1,24.54,30.77,29.71,68.06,107.44,153.67,161.34,213.09,298.3,333.72,371.63,394.57,754.54,377.15,377.39,266.53,110.86,.,.
GBRTENW,2014,3,interm,3,21,10342.49,0,0,0,0,0,1.02,19.42,62.3,131.64,278.01,502.59,699.64,730.61,814.28,1062.37,1039.73,1134.35,1263.89,2602.63,1235.66,1366.97,930.83,436.14,.,.
GBRTENW,2014,3,interm,3,22,789.66,0,0,0,0,1.04,9.18,27.59,33.7,48.98,51.56,56.52,47.24,57.28,79.22,63.14,72.12,77.16,69.66,95.27,55.24,40.03,31.85,8.18,.,.
GBRTENW,2014,3,interm,3,23,1924.83,0,0,0,0,0,0,2.04,0,11.22,14.15,23.21,77.4,102.5,163.46,283.63,286.48,289.6,299.83,371.3,215.85,155.46,127.4,28.06,.,.
GBRTENW,2014,3,interm,3,24,3609.19,0,0,0,1.01,1.04,1.02,3.07,10.21,25.51,48.53,92.85,181.94,225.11,384.07,512.13,538.89,549.14,470.44,564.25,361.11,203.14,164.55,38.59,.,.
GBRTENW,2014,3,interm,3,25,10275.08,0,0,0,0,0,0,0,1.03,0,3.06,19.31,50.72,156.55,357.28,867.75,1166.84,1657.49,2187.89,3807.16,2118.44,1688.73,1360.36,328.36,.,.
GBRTENW,2014,3,interm,3,26,789.26,0,0,0,0,2.02,4.08,4.09,4.12,4.09,13.19,21.26,33.26,47.31,62.23,69.2,88.16,101.2,121.03,214.02,110.28,103.74,67.69,36.05,.,.
GBRTENW,2014,3,interm,3,27,4848.86,0,0,0,0,0,1.02,1.02,4.11,8.19,15.24,36.47,67.65,110.94,201.05,386.81,603.34,780.3,910.49,1722.23,962.16,760.07,582.79,177.29,.,.
GBRTENW,2014,3,interm,3,28,3884.61,1.04,6.24,4.05,1.01,2.04,3.06,5.11,2.05,6.15,29.49,96.36,140.57,202.74,346.9,487.14,488.04,588,655.34,819.28,488.75,330.53,271.42,59.12,.,.
GBRTENW,2014,3,interm,3,29,3739.27,2.08,17.58,41.44,15.16,23.4,28.56,36.82,74.91,76.83,134.28,177.3,251.69,344.74,461.34,534.24,464.98,447.78,336.3,269.85,195.18,74.67,60.9,13.76,.,.
GBRTENW,2014,3,interm,3,30,4171.15,4.15,17.58,14.13,10.1,26.5,19.38,25.56,30.75,38.91,64.04,67.85,88.92,150.17,225.14,414.75,553.19,647.11,751.98,1020.93,587.2,433.73,350.26,83.47,.,.
GBRTENW,2014,3,interm,3,31,7444.98,0,4.12,8.05,8.09,10.13,21.42,26.59,33.88,32.77,57.97,115.53,211.27,300.42,510.57,821.41,987.07,1246.18,1347.08,1702.42,1054.76,647.66,533.03,114.64,.,.
GBRTENW,2014,3,interm,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2014,3,interm,3,33,14471.58,0,16.56,20.22,23.24,34.67,41.82,49.08,50.28,74.73,138.2,272.44,420.12,621.75,986.78,1653.78,1891,2318.09,2399.5,3459.3,2036.09,1423.22,1141.93,281.29,.,.
GBRTENW,2014,3,interm,3,34,3433.04,4.15,10.33,2.01,4.05,4.09,6.12,11.25,15.36,15.35,30.44,32.41,60.67,80.58,131.64,232.94,321.68,472.82,621.24,1375.91,700.88,675.04,520.96,154.08,.,.
GBRTENW,2014,3,interm,3,35,5436.41,0,2.07,0,3.03,10.1,11.22,26.59,36.97,32.78,71.25,91.25,102.13,160.32,212.07,313.29,480.01,655.16,982.86,2245.31,1047.54,1197.77,847.16,350.61,.,.
GBRTENW,2014,3,interm,3,36,84.29,0,2.07,0,0,0,0,1.02,2.05,4.09,3.04,2.02,1.01,2.02,8.03,11.03,7.01,11.02,8.06,21.82,14.28,7.54,6.37,1.17,.,.
GBRTENW,2014,3,interm,3,37,1829.74,37.38,25.77,15.17,13.13,23.51,41.82,28.63,37.99,50.18,40.66,64.81,93.03,82.63,119.59,154.63,174.35,187.34,216.55,422.56,190.3,232.26,145.3,86.95,.,.
GBRTENW,2014,3,interm,3,38,987.92,10.38,9.3,8.09,4.04,5.12,10.2,8.18,17.41,13.3,18.29,35.47,33.38,42.33,47.25,89.38,92.2,105.19,117.83,320.58,135.33,185.24,125.38,59.86,.,.
GBRTENW,2014,3,interm,3,39,41878.16,0,0,0,0,0,0,0,0,0,0,2.02,5.05,31.23,96.48,394.61,1092.26,3110.63,7287.86,29858.02,11766.37,18091.65,12515.8,5575.85,.,.
GBRTENW,2014,3,interm,3,40,514.56,0,0,0,0,0,1.02,4.09,12.29,33.79,36.65,70.98,70.83,62.5,55.32,70.32,45.1,18.03,18.1,15.54,10.14,5.4,3.13,2.27,.,.
GBRTENW,2014,3,interm,3,41,112.21,0,0,0,0,1.01,5.1,9.2,20.55,19.47,22.43,18.28,9.12,2.02,3.02,2,0,0,0,0,0,0,0,0,.,.
GBRTENW,2014,3,interm,3,42,301.51,0,0,2.03,3.03,0,3.06,7.16,4.09,3.06,4.07,4.05,7.06,7.04,9.04,11.04,14.03,29.05,51.41,142.28,63.23,79.05,66.32,12.73,.,.
GBRTENW,2014,3,interm,3,43,3422.13,25.96,4.15,0,4.04,3.11,6.12,7.16,16.41,37.89,60.95,150.79,216.04,254.78,386.73,547.03,537.08,475.86,397.98,290.05,200.45,89.6,71.3,18.3,.,.
GBRTENW,2014,3,interm,3,44,5545.5,0,0,1.02,1.01,1.04,0,2.05,0,1.03,1.02,5.06,9.11,20.16,59.29,195.87,456.99,1010.73,1570.12,2211.01,1349.85,861.17,717.14,144.03,.,.
GBRTENW,2014,3,interm,3,45,13034.42,3.11,10.31,1.01,3.03,3.05,2.04,0,0,2.05,3.06,7.09,13.14,35.27,126.54,312.15,586.19,1342.44,2639.62,7944.31,3554.86,4389.45,3256.74,1132.71,.,.
GBRTENW,2014,3,interm,3,46,836.66,4.15,11.37,10.09,10.11,28.57,41.82,43.98,50.37,54.29,46.77,78.06,65.73,47.37,53.23,38.15,36.07,47.09,46.34,123.1,66.19,56.92,46.46,10.46,.,.
GBRTENW,2014,3,interm,3,47,2164.2,41.55,26.83,21.23,32.33,49.84,40.8,45.01,50.31,44.01,59.98,75.01,89.94,106.83,165.83,219.92,231.49,276.49,248.68,338.12,188.08,150.03,117.56,32.47,.,.
GBRTENW,2014,3,interm,3,48,846.27,0,1.04,0,0,0,0,1.02,3.09,5.12,11.19,11.13,15.11,27.21,33.14,50.18,73.15,150.28,173.38,291.22,173.34,117.88,85.41,32.47,.,.
GBRTENW,2014,3,interm,3,49,1366.62,0,0,0,0,0,0,0,0,1.03,1.02,8.13,6.09,12.12,12.07,19.08,49.1,63.12,164.32,1030.55,256.87,773.68,407.92,365.76,.,.
GBRTENW,2014,3,interm,3,50,4962.9,1.04,0,0,0,1.01,0,1.02,2.06,14.35,34.65,72.01,107.24,147.18,207.05,307.31,381.8,525.94,811.93,2348.32,984.51,1363.81,912.14,451.66,.,.
GBRTENW,2014,3,interm,3,51,22336.44,1.04,1.03,0,0,0,2.04,7.16,40.1,62.53,186.52,404.84,644.96,888.92,1321.28,1865.59,2279.98,3074.25,3881.88,7674.31,4071.73,3602.58,2757.36,845.23,.,.
GBRTENW,2014,3,interm,3,52,13581.92,0,0,0,0,0,7.14,10.23,25.72,43.08,156.01,338.99,567.33,733.59,1081.08,1540.33,1644.66,2044.47,2199.01,3190.28,1924.7,1265.58,1026.55,239.03,.,.
GBRTENW,2014,3,interm,3,53,25803.07,1.04,0,1.02,0,0,1.02,8.18,10.25,32.78,84.57,173.57,303.72,554.91,895,1479.99,1961.35,3092.24,4714.31,12489.14,5704.74,6784.4,4753.93,2030.47,.,.
GBRTENW,2014,3,interm,3,54,2788.63,2.08,1.03,1.02,0,4.09,8.16,13.29,23.59,31.71,36.56,57.68,62.66,96.75,146.73,212.82,311.63,409.75,443.39,925.71,487.09,438.62,334.67,103.96,.,.
GBRTENW,2014,3,interm,3,55,5185.16,1.04,1.03,0,0,3.08,2.04,5.11,6.17,7.17,15.28,37.51,44.51,77.66,118.59,213.91,328.7,601.07,996.99,2725.32,1336.93,1388.38,1047.89,340.49,.,.
GBRTENW,2014,3,interm,3,56,107.96,0,1.04,0,0,2.07,9.18,9.2,10.29,4.1,5.1,8.11,5.05,3.02,9.04,6.03,3.01,6.01,4.03,22.67,8.16,14.51,4.19,10.32,.,.
GBRTENW,2014,3,interm,3,57,4544.01,0,0,0,0,0,1.02,2.05,4.12,2.05,5.08,13.19,17.18,31.24,44.2,110.46,207.44,381.67,754.14,2970.16,1117.7,1852.46,1259.72,592.75,.,.
GBRTENW,2014,3,interm,3,58,10973.11,34.28,9.3,10.12,7.08,23.48,27.54,45,52.4,87.12,134.41,185.56,219.69,249.06,337.78,417.83,574.22,907.61,1516.08,6134.56,2261.21,3873.34,2441.18,1432.16,.,.
GBRTENW,2014,3,interm,3,59,8807.48,1.04,1.04,2.03,2.02,4.03,13.26,17.38,47.22,82.93,178.89,211.71,330.27,381.87,435.98,659.52,896.83,1162.09,1647.03,2732.35,1584.38,1147.97,893.06,254.91,.,.
GBRTENW,2014,3,interm,3,60,3615.22,0,0,0,1.01,1.01,1.02,3.07,1.02,7.17,23.44,26.36,58.71,89.77,128.67,208.91,266.56,420.75,676.92,1700.84,776.04,924.8,668.72,256.08,.,.
GBRTENW,2014,3,interm,3,61,22511.78,6.23,4.12,2.02,1.01,2.02,2.04,3.07,5.14,9.22,23.39,50.65,88.93,158.34,274.4,647.68,1113.35,2399.25,4071.16,13649.76,5610.96,8038.8,5509.25,2529.55,.,.
GBRTENW,2014,3,interm,3,62,269.16,0,0,0,0,0,0,0,0,1.02,0,3.03,6.05,4.02,6.02,10.04,20.04,45.08,49.35,124.5,51.91,72.58,49.53,23.05,.,.
GBRTENW,2014,3,interm,3,63,8686.04,1.04,0,0,0,2.02,2.04,7.16,11.3,15.37,52.86,65.94,98.12,162.43,254.37,508.24,930.03,1431.48,1726.64,3417.02,1798.9,1618.12,1215.41,402.71,.,.
GBRTENW,2014,3,interm,3,64,2980.05,3.12,1.03,1.01,0,5.09,6.12,7.16,19.48,32.76,74.17,111.47,126.35,177.42,191.9,297.2,313.63,407.75,457.54,746.87,431.22,315.65,238.25,77.4,.,.
GBRTENW,2014,3,interm,3,65,119.99,1.04,6.17,2.01,1.01,2.07,1.02,0,4.1,1.03,1.01,9.12,12.1,12.09,9.05,5.02,10.02,9.02,12.09,22.01,10.21,11.81,9.47,2.34,.,.
GBRTENW,2014,3,interm,3,66,26323.32,13.51,25.9,10.1,6.06,10.13,19.38,22.5,29.76,61.44,110.76,155.11,246.58,308.44,518.56,784.25,1186.5,2262.99,4110.83,16440.5,6012.72,10427.78,6650.1,3777.67,.,.
GBRTENW,2014,3,interm,3,67,4060.47,11.42,16.55,3.04,1.01,8.12,3.06,3.07,1.02,2.05,7.13,16.22,22.23,21.18,48.23,82.35,134.28,261.46,498.69,2919.36,849.13,2070.23,1165.4,904.83,.,.
GBRTENW,2014,3,interm,3,68,1145.85,0,2.07,6.07,16.17,13.32,5.1,16.36,9.22,10.22,23.33,25.31,27.2,27.18,41.16,43.15,71.14,114.22,180.42,514.21,233.46,280.75,185.67,95.07,.,.
GBRTENW,2014,3,interm,3,69,28328.3,0,2.07,1.01,0,3.08,3.06,1.02,3.06,9.21,60.03,113.49,249.49,571.37,1382.44,2569.21,3714.69,4809.53,5666.46,9169.08,5286.64,3882.45,3117.45,765,.,.
GBRTENW,2014,3,interm,3,70,1489.51,0,0,0,0,0,1.02,3.07,3.09,1.03,8.13,14.19,10.1,14.12,21.11,34.15,62.14,142.24,247.62,927.52,348.54,578.98,387.19,191.79,.,.
GBRTENW,2014,3,interm,3,71,444.24,0,0,0,0,0,0,1.02,0,0,0,1.02,6.08,5.03,10.05,22.1,50.11,101.16,99.5,148.16,95.08,53.08,48.67,4.41,.,.
GBRTENW,2014,3,interm,3,72,5445.95,8.31,4.14,1.02,1.01,0,3.06,3.07,5.12,5.11,11.16,27.37,61.66,112.92,229.17,446.95,732.59,1107.89,1148.34,1537.07,945.59,591.48,491.15,100.34,.,.
GBRTENW,2014,3,interm,3,73,987.27,6.23,8.27,1.01,0,3.05,2.04,4.09,3.07,7.17,9.17,13.18,26.29,27.2,37.18,69.31,72.16,112.19,153.05,432.61,198.25,234.36,176.57,57.79,.,.
GBRTENW,2014,3,interm,3,74,1916.03,0,2.07,1.02,0,2.02,0,1.02,10.27,11.29,23.42,39.56,50.58,86.72,100.52,149.67,178.38,256.45,342.34,660.71,368.27,292.44,235.13,57.32,.,.
GBRTENW,2014,3,interm,3,75,1029.6,1.04,1.03,0,1.01,0,0,1.02,1.02,3.07,4.07,5.05,12.12,15.12,22.1,70.28,84.17,143.26,212.57,452.66,230.16,222.5,169.39,53.11,.,.
GBRTENW,2014,3,interm,3,76,7692.09,4.15,6.21,4.05,3.03,4.09,6.12,12.27,12.33,12.29,37.63,61.78,97.03,160.23,265.19,448.67,645.3,1046.92,1515.35,3349.46,1698.63,1650.83,1242.92,407.9,.,.
GBRTENW,2014,3,interm,3,77,4679.54,0,0,0,0,0,5.1,26.59,112.8,217.18,409.97,643.66,749.3,717.83,699.69,564.56,288.63,151.26,64.38,28.6,22.31,6.29,6.29,0,.,.
GBRTENW,2014,3,interm,3,78,1790.8,0,0,2.02,0,0,1.02,4.09,16.42,29.69,48.84,104.46,124.39,168.37,211.04,241.02,225.47,268.48,191.38,154.11,108.84,45.27,43,2.27,.,.
GBRTENW,2014,3,interm,3,79,1262.31,0,1.04,1.01,1.01,0,4.08,8.18,24.63,20.46,49.81,66.92,90.94,107.83,130.65,169.66,169.35,154.27,132.92,129.54,83.38,46.16,32.46,13.69,.,.
GBRTENW,2014,3,interm,3,80,2363.98,0,1.03,1.02,0,2.07,0,2.05,6.15,7.16,5.1,6.08,19.18,43.32,68.3,113.44,173.36,304.55,443.28,1167.9,552.74,615.16,441.36,173.8,.,.
GBRTENW,2014,3,interm,3,81,1098.53,0,0,1.02,1.01,1.04,0,9.21,15.4,28.7,36.67,57.79,54.6,67.57,80.42,112.5,119.25,134.24,146.07,233.06,133.35,99.72,67.25,32.47,.,.
GBRTENW,2014,3,interm,3,82,2845.53,2.08,1.04,1.02,2.02,0,4.08,5.12,13.33,7.17,25.44,45.66,52.56,85.74,90.47,150.66,191.4,301.55,500.41,1365.79,588.34,777.45,566.64,210.81,.,.
GBRTENW,2014,3,interm,3,83,1802.6,0,0,0,1.01,0,1.02,4.09,0,2.05,25.42,14.17,18.18,57.41,62.3,97.38,131.26,172.32,332.49,883.51,384.2,499.31,363.02,136.29,.,.
GBRTENW,2014,3,interm,3,84,3957.46,4.15,2.07,1.02,1.01,13.29,10.2,6.13,11.27,23.5,20.31,42.53,55.46,72.51,124.56,239.83,267.52,474.88,687.33,1899.88,781.75,1118.13,762.87,355.26,.,.
GBRTENW,2014,3,interm,3,85,736.09,3.11,1.04,0,0,2.04,3.06,1.02,3.06,6.14,10.17,16.2,20.21,16.12,30.14,51.18,59.12,118.21,148.93,246.31,122.04,124.27,92.33,31.93,.,.
GBRTENW,2014,3,interm,3,86,2593.23,0,0,1.02,0,0,0,3.07,0,1.03,8.16,14.17,12.14,27.19,41.21,81.32,120.24,211.38,434.09,1638.22,626.84,1011.38,690.2,321.18,.,.
GBRTENW,2014,3,interm,3,87,5444.34,0,1.04,1.02,0,0,4.08,2.04,5.13,4.09,14.17,14.18,33.31,44.3,88.39,144.53,261.54,512.94,990.34,3323.24,1308.1,2015.14,1326.49,688.65,.,.
GBRTENW,2014,3,interm,3,88,340,0,0,0,1.01,1.04,0,1.02,0,3.07,5.08,7.09,4.05,5.03,10.04,16.05,25.05,57.1,52.31,152.07,67.99,84.08,56.27,27.82,.,.
GBRTENW,2014,3,interm,3,89,46.94,0,0,0,0,1.04,2.04,13.29,13.28,12.25,4.04,1.01,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2014,3,interm,3,90,1517.14,1503.9,5.13,4.02,0,1.04,0,0,0,0,1.02,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2014,3,interm,3,91,1910.39,707.36,65.08,35.32,20.2,23.42,23.46,27.61,23.63,33.76,45.73,69.91,125.16,142.08,149.69,150.62,70.14,64.12,63.49,69.6,31.49,38.11,33.5,4.61,.,.
GBRTENW,2014,3,interm,3,92,152.6,142.29,10.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2014,3,interm,3,93,1729.94,2.08,15.52,13.14,19.2,116.84,225.44,153.44,112.12,107.68,117.21,111.66,120.6,100.89,73.41,72.33,78.17,87.15,90.61,112.45,68.07,44.38,37.63,6.75,.,.
GBRTENW,2014,3,interm,3,94,4738.63,1.04,3.1,1.02,0,9.1,22.44,16.37,27.74,37.91,52.87,87.19,96.08,113.93,160.81,221.94,295.62,531.94,874.02,2185.53,1021.33,1164.2,806.37,357.83,.,.
GBRTENW,2014,3,interm,3,95,243.88,1.04,16.46,1.01,2.02,10.13,22.44,20.46,16.47,16.4,17.32,22.32,19.2,11.09,13.07,9.04,18.04,11.02,7.05,9.31,5.09,4.22,4.22,0,.,.
GBRTENW,2014,3,interm,3,96,235.79,0,6.24,2.01,1.01,4.11,2.04,6.14,6.14,7.17,16.27,9.12,17.15,18.16,12.06,19.09,15.03,18.03,27.19,48.82,24.4,24.42,19.81,4.61,.,.
GBRTENW,2014,3,interm,3,97,401.33,0,0,0,0,4.06,3.06,17.39,23.63,29.72,46.86,85.16,62.65,62.52,33.18,19.08,8.01,5.01,1.01,0,0,0,0,0,.,.
GBRTENW,2014,3,interm,3,98,2442.94,0,1.03,1.01,6.06,36.6,121.39,217.87,302.17,428.47,414.5,337.76,211.31,140.15,86.41,56.21,22.04,18.03,19.12,22.82,13.25,9.57,8.47,1.1,.,.
GBRTENW,2014,3,interm,3,99,599.95,17.65,11.34,5.04,11.13,16.2,16.32,26.6,27.69,24.61,30.55,31.47,36.4,33.26,39.2,38.18,39.08,49.09,40.28,105.86,50.88,54.98,38.95,16.03,.,.
GBRTENW,2014,3,interm,3,100,4109.24,0,0,0,7.07,112.7,238.71,305.84,330.03,333.2,456.57,532.74,523.41,340.99,246.36,211.97,155.35,122.2,94.53,97.58,68.99,28.6,24.05,4.54,.,.
GBRTENW,2014,3,interm,3,101,66.04,2.08,4.14,2.01,0,6.07,4.08,8.18,2.04,2.05,5.09,6.08,4.04,6.03,1,1,5.01,3.01,1.01,3.11,2.05,1.06,1.06,0,.,.
GBRTENW,2014,3,interm,3,102,1149.21,2.08,3.1,3.02,11.11,45.64,87.73,78.76,95.52,101.42,151.79,130.85,106.21,87.75,61.32,43.19,39.08,30.05,31.22,39.35,23.38,15.97,13.63,2.34,.,.
GBRTENW,2014,3,interm,3,103,865.27,7.27,7.22,3.02,2.02,5.12,3.06,7.16,7.17,9.19,11.18,24.33,37.37,40.3,68.33,94.37,130.27,124.22,121.89,161.78,112.78,49.01,39.92,9.08,.,.
GBRTENW,2014,3,interm,3,104,3717.89,13.51,22.79,5.06,9.08,67.92,93.85,79.78,78.17,82.01,106.94,116.63,108.32,101.87,117.65,118.48,156.34,237.42,412.95,1789.14,624.19,1164.95,722.08,442.87,.,.
GBRTENW,2015,3,interm,3,0,529654.99,2721,460,274,295,832,1350,1725,2371,3326,5243,8405,12458,16693,24093,37978,47385,64792,87108,212145.99,97881,114264.98,79266,34998.98,.,.
GBRTENW,2015,3,interm,3,1,702.35,1.04,2.12,0,0,1.02,0,0,0,0,2.03,1.02,6.06,8.05,8.03,28.08,39.07,76.13,124.95,404.74,182.39,222.35,152.51,69.85,.,.
GBRTENW,2015,3,interm,3,2,702.77,0,4.25,1.01,1.02,1.02,0,1.02,1.02,0,7.13,3.04,7.07,14.09,16.09,40.12,56.11,76.13,126.94,346.74,151.91,194.83,132.78,62.05,.,.
GBRTENW,2015,3,interm,3,3,315.98,0,0,0,0,0,1.02,5.1,8.15,5.07,5.1,19.29,16.17,8.06,14.07,20.07,25.05,44.08,47.3,97.45,54.95,42.5,32.45,10.05,.,.
GBRTENW,2015,3,interm,3,4,2816.06,10.32,15.94,5.05,3.07,3.04,6.09,6.13,13.23,10.15,27.5,32.42,51.5,74.46,112.58,169.55,230.44,358.63,505.55,1180.42,564.48,615.93,468.61,147.32,.,.
GBRTENW,2015,3,interm,3,5,310.85,20.69,10.57,5.06,3.07,5.06,0,3.06,4.08,2.03,8.15,7.1,12.12,7.05,8.05,21.07,26.05,38.07,28.18,101.4,48.83,52.56,37.66,14.9,.,.
